N,ansatz,H,X_h,L,order,boundary,iterations,nfev_ratio,overlap,E_a,E_t,E_a_t
5,QAOA,TFIM,-10,2,6,hypersphere,10,1.631578947368421,0.9999999989195855,-30.52009619714306,-30.520096222814317,-30.520096222811546
5,QAOA,TFIM,-10,2,6,hypersphere,10,2.0526315789473686,0.9999999994972095,-30.808402007011857,-30.80840203287783,-30.808402032877247
5,QAOA,TFIM,-10,2,6,hypersphere,10,8.363636363636363,0.999999998148692,-30.52009614328182,-30.520096222814487,-30.52009622281369
5,QAOA,TFIM,-10,2,6,hypersphere,10,3.5,0.9999999997257243,-30.52009621036566,-30.520096222814423,-30.52009622281288
5,QAOA,TFIM,-10,2,6,hypersphere,10,3.3333333333333335,0.9999999999048399,-30.520096219466524,-30.520096222814182,-30.52009622281336
5,QAOA,TFIM,-10,2,6,hypersphere,10,3.380952380952381,1.2024193763316043e-05,-30.808402013537457,-30.52009622281444,-30.808402032878824
5,QAOA,TFIM,-10,2,6,hypersphere,10,4.571428571428571,0.999999999681288,-30.520096208627997,-30.520096222814523,-30.520096222803524
5,QAOA,TFIM,-10,2,6,hypersphere,10,2.3529411764705883,0.9999999932643849,-30.520096045383816,-30.520096222814274,-30.520096222813283
5,QAOA,TFIM,-10,2,6,hypersphere,10,1.9473684210526316,0.9999999992130244,-30.808402008635117,-30.808402032878984,-30.808402032878433
5,QAOA,TFIM,-10,2,6,hypersphere,10,4.5,0.9999999925606442,-30.52009613102492,-30.52009622281389,-30.52009622281312
5,QAOA,TFIM,-1,2,6,hypersphere,10,3.6153846153846154,0.9999999980756622,-5.8972291164875195,-5.89722913332812,-5.8972291332910265
5,QAOA,TFIM,-1,2,6,hypersphere,10,0.8243243243243243,0.6447218194862302,-3.000002737910884,-3.643520200229335,-5.897229133328009
5,QAOA,TFIM,-1,2,6,hypersphere,10,4.777777777777778,0.9999999904563537,-3.643520178969154,-3.6435202002200606,-3.643520200242272
5,QAOA,TFIM,-1,2,6,hypersphere,10,1.6875,0.9999999970255201,-5.897229103556193,-5.89722913332262,-5.897229133320012
5,QAOA,TFIM,-1,2,6,hypersphere,10,1.4375,0.9999999982916535,-5.897229116731808,-5.897229133328322,-5.897229133324347
5,QAOA,TFIM,-1,2,6,hypersphere,10,1.6470588235294117,0.9999999879915736,-5.897229025139544,-5.897229133327896,-5.8972291333279685
5,QAOA,TFIM,-1,2,6,hypersphere,10,2.1875,0.9999999953994986,-5.897229093454291,-5.897229133327046,-5.8972291333277145
5,QAOA,TFIM,-1,2,6,hypersphere,10,1.5,0.9999999956029051,-5.897229086114418,-5.897229133322529,-5.897229133328429
5,QAOA,TFIM,-1,2,6,hypersphere,10,3.111111111111111,0.9999999988301465,-5.897229122859429,-5.897229133328256,-5.897229133176754
5,QAOA,TFIM,-1,2,6,hypersphere,10,1.5555555555555556,0.9999999958004809,-5.897229091324187,-5.897229133328084,-5.8972291333225275
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.7142857142857144,0.9999999977463148,-20.110732824980925,-20.110732917850747,-20.11073291785081
3,QAOA,TFIM,-10,2,6,hypersphere,10,1.8636363636363635,0.802243021953511,-12.952672952472875,-20.110732917850807,-20.110732917851113
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.9999999990826898,-20.110732876121517,-20.110732917851077,-20.110732917850953
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.8,0.9999999999100545,-20.11073291380599,-20.110732917851074,-20.11073291785041
3,QAOA,TFIM,-10,2,6,hypersphere,10,8.0,0.9999999999893597,-20.110732917410143,-20.110732917851127,-20.11073291785088
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.285714285714286,0.9999999987135926,-20.110732867921033,-20.110732917851116,-20.110732917850964
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.7142857142857144,0.9999999998138135,-20.110732910340655,-20.110732917851113,-20.110732917851124
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.857142857142857,0.9999999999289082,-20.110732914756163,-20.110732917851113,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.4285714285714284,0.9999999984098599,-20.110732838064976,-20.11073291785022,-20.11073291785089
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.857142857142857,0.9999999998011497,-20.110732909869064,-20.1107329178511,-20.11073291785113
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.571428571428571,0.9999999988767935,-20.11073285547783,-20.110732917851124,-20.110732917851085
3,QAOA,TFIM,-10,2,6,hypersphere,10,5.857142857142857,0.9999999997649325,-20.1107329079846,-20.11073291785108,-20.11073291785108
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.0,0.9999999994967986,-20.110732884451938,-20.110732917851124,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.4285714285714284,0.9999999989893867,-20.110732877122583,-20.110732917849806,-20.110732917850978
3,QAOA,TFIM,-10,2,6,hypersphere,10,0.9411764705882353,0.973195882834517,-19.02634841470962,-20.11073291785076,-20.110732917851116
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.9999999999132625,-20.110732912530537,-20.110732917851013,-20.110732917851127
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.0,0.9999999998796779,-20.11073291067679,-20.11073291785112,-20.11073291785014
3,QAOA,TFIM,-10,2,6,hypersphere,10,6.6,0.9999999999790333,-20.11073291683374,-20.11073291785102,-20.110732917850342
3,QAOA,TFIM,-10,2,6,hypersphere,10,7.8,0.9999999999006167,-20.110732913086117,-20.110732917851063,-20.11073291785012
3,QAOA,TFIM,-10,2,6,hypersphere,10,5.6,0.9999999999817741,-20.11073291699291,-20.110732917851116,-20.110732917850946
3,QAOA,TFIM,-10,2,6,hypersphere,10,5.0,0.9999999999528575,-20.110732915707565,-20.110732917849752,-20.11073291784964
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.428571428571429,0.9999999999438505,-20.110732915514046,-20.110732917850136,-20.110732917851124
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.0,0.9999999995982921,-20.110732901347593,-20.110732917850857,-20.1107329178511
3,QAOA,TFIM,-10,2,6,hypersphere,10,5.4,0.9999999999535724,-20.11073291569404,-20.110732917850797,-20.110732917849617
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.857142857142857,0.999999998803682,-20.11073286731676,-20.11073291785063,-20.11073291785102
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.714285714285714,0.9999999953372289,-20.11073272883995,-20.110732917851045,-20.110732917850516
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.857142857142857,0.9999999981929654,-20.110732838666035,-20.110732917851006,-20.11073291785096
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.0,0.9999999994967986,-20.110732884451938,-20.110732917851124,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.285714285714286,0.9999999994464923,-20.11073289436557,-20.110732917850896,-20.110732917851134
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.5714285714285716,0.9999999998841224,-20.1107329128446,-20.110732917851138,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.9999999996649136,-20.110732903899297,-20.110732917850676,-20.110732917851085
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.4285714285714284,0.9999999982740533,-20.110732838200093,-20.110732917851127,-20.110732917851106
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.5714285714285716,0.9999999998841224,-20.1107329128446,-20.110732917851138,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,1.0,0.9731958236568699,-19.02634840640605,-20.110732917851035,-20.11073291785111
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.7142857142857144,0.99999999945739,-20.110732896954225,-20.11073291785111,-20.110732917851095
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.9999999985370203,-20.110732844987858,-20.11073291785105,-20.110732917851017
3,QAOA,TFIM,-10,2,6,hypersphere,10,5.2,0.9999999999963372,-20.11073291768466,-20.110732917851045,-20.110732917851145
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.714285714285714,0.9999999987525975,-20.110732867343852,-20.110732917851095,-20.1107329178509
3,QAOA,TFIM,-10,2,6,hypersphere,10,6.2,0.9999999999762591,-20.11073291615189,-20.110732917851102,-20.110732917851095
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.6,0.9999999999748249,-20.110732916821423,-20.110732917851138,-20.110732917850974
3,QAOA,TFIM,-10,2,6,hypersphere,10,8.2,0.99999999994968,-20.110732915526683,-20.110732917850097,-20.110732917849543
3,QAOA,TFIM,-10,2,6,hypersphere,10,6.0,0.999999999992361,-20.11073291727588,-20.110732917851138,-20.11073291785108
3,QAOA,TFIM,-10,2,6,hypersphere,10,1.6470588235294117,0.9814977595100384,-19.37396358255474,-20.1107329178511,-20.110732917851124
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.4285714285714284,0.9999999992716653,-20.11073288849052,-20.11073291785092,-20.110732917851116
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.2857142857142856,0.9999999999718397,-20.110732916400192,-20.11073291785113,-20.110732917851138
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.0,0.9999999985617648,-20.11073284613041,-20.11073291785079,-20.110732917850928
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.6,0.9999999999396751,-20.11073291394581,-20.110732917851102,-20.11073291785041
3,QAOA,TFIM,-10,2,6,hypersphere,10,3.4285714285714284,0.9999999985949376,-20.110732848171025,-20.110732917849653,-20.11073291785094
3,QAOA,TFIM,-10,2,6,hypersphere,10,4.4,0.9999999991034789,-20.110732885119997,-20.110732917850004,-20.110732917850164
3,QAOA,TFIM,-10,2,6,hypersphere,10,2.857142857142857,0.9999999996552199,-20.110732900325665,-20.11073291785102,-20.110732917851095
8,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1785714285714284,0.5204375789954211,-4.215214082056348,-4.210264465029257,-4.2152146139551965
8,QAOA,TFIM,-10,2,6,hypersphere,10,5.636363636363637,0.9999999985368795,-50.63082906940714,-50.63082914066551,-50.63082914066518
8,QAOA,TFIM,-10,2,6,hypersphere,10,1.4516129032258065,0.9999993611641047,-50.75931508236127,-50.75934116789908,-50.75934116789716
8,QAOA,TFIM,-10,2,6,hypersphere,10,1.25,0.07609263651480393,-50.41828990232596,-50.75934116789908,-50.75934116789905
8,QAOA,TFIM,-10,2,6,hypersphere,10,1.6071428571428572,0.2724056071084048,-50.75934087964297,-50.75934116789908,-50.759341167899144
7,QAOA,TFIM,-1,2,6,hypersphere,10,3.0,0.9999999986080067,-6.116987780459183,-6.116987784461006,-6.1169877844628
7,QAOA,TFIM,-10,2,6,hypersphere,10,2.875,0.9999999942169426,-40.80180628608244,-40.80180635118792,-40.801806351186606
7,QAOA,TFIM,-1,2,6,hypersphere,10,1.7272727272727273,0.8059827299535162,-6.021581018476601,-5.895016194804447,-6.042082623080116
7,QAOA,TFIM,-10,2,6,hypersphere,10,2.269230769230769,0.05279924969160621,-41.428287343206506,-41.91998063901969,-41.428287817618376
7,QAOA,TFIM,-10,2,6,hypersphere,10,2.185185185185185,0.9999925266161432,-41.91984275408239,-41.91998063901875,-41.91998063902054
7,QAOA,TFIM,-10,2,6,hypersphere,10,1.88,0.0528200997644802,-41.42822589547087,-41.91998063901789,-41.42828781761724
7,QAOA,TFIM,-10,2,6,hypersphere,10,2.625,0.36629418466863606,-41.428287743691556,-41.689695819583555,-41.42828781761737
7,QAOA,TFIM,-10,2,6,hypersphere,10,2.3461538461538463,0.9920591409215636,-41.649207882869966,-41.68969581958253,-41.68969581958238
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.142857142857143,0.9999999876229625,-21.44834772565379,-21.44834789451698,-21.44834789451838
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.2173913043478262,0.7200723679712827,-19.316135910727716,-19.999999999999805,-19.999999998917684
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.4285714285714284,0.7168115489600776,-21.448347402856246,-21.448347894518218,-21.44834789451794
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.8571428571428572,0.9999999977487063,-21.44834785396864,-21.44834789451823,-21.44834789451757
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.142857142857143,0.9999999920634339,-21.448347759100876,-21.448347894517617,-21.448347894518303
